transaction_amount,transaction_card_type,transaction_ecommerce_website_name,transaction_country_name,transaction_datetime,transaction_id,transaction_city_name,transaction_product_name
98.29,MasterCard,www.ebay.com,Israel,17-05-2019 17:28,789,Jerusalem,Pen Drive
478.29,Maestro,www.flipkart.com,United States,17-05-2019 21:02,790,New York City,Text Books
139.66,Visa,www.amazon.com,United States,17-05-2019 02:15,791,New York City,Desktop Computer
226.64,Maestro,www.flipkart.com,India,17-05-2019 07:08,792,Pune,Laptop
537.9,Visa,www.flipkart.com,India,17-05-2019 12:57,793,Hyderabad,Wrist Watch
35.49,Visa,www.amazon.com,Singapore,17-05-2019 08:38,794,Singapore,External Hard Drive
147.46,MasterCard,www.amazon.com,Italy,17-05-2019 21:11,795,Rome,TV Stand
397.88,Visa,www.amazon.com,India,17-05-2019 04:58,796,Pune,Laptop
32.11,Visa,www.amazon.com,Singapore,17-05-2019 16:05,797,Singapore,Pen Drive
251.73,Maestro,www.snapdeal.com,Singapore,17-05-2019 08:13,798,Singapore,LAN Cable
487.41,MasterCard,www.flipkart.com,United Kingdom,17-05-2019 09:12,799,London,LAN Cable
257.46,Visa,www.snapdeal.com,United States,17-05-2019 15:27,800,New York City,Wrist Watch
431.14,Maestro,www.amazon.com,France,17-05-2019 13:19,801,Paris,Text Books
106.54,Maestro,www.flipkart.com,India,17-05-2019 14:47,802,Bangalore,HDMI Cable
549.28,Maestro,www.amazon.com,Singapore,17-05-2019 22:48,803,Singapore,Text Books
133.37,Maestro,www.amazon.com,India,17-05-2019 21:36,804,Bangalore,Desktop Computer
412.94,Visa,www.snapdeal.com,Singapore,17-05-2019 01:33,805,Singapore,External Hard Drive
206.74,MasterCard,www.flipkart.com,Inida,17-05-2019 22:14,806,New Delhi,Text Books
220.68,Maestro,www.flipkart.com,India,17-05-2019 12:07,807,Hyderabad,External Hard Drive
447.41,Visa,www.snapdeal.com,Inida,17-05-2019 10:12,808,New Delhi,Desktop Computer
130.65,MasterCard,www.amazon.com,United States,17-05-2019 21:19,809,New York City,External Hard Drive
342.89,Visa,www.amazon.com,India,17-05-2019 00:53,810,Hyderabad,Wrist Watch
400.52,MasterCard,www.ebay.com,India,17-05-2019 08:08,811,Hyderabad,Wrist Band
113.74,Visa,www.snapdeal.com,Thailand,17-05-2019 02:26,812,Bangkok,TV
56.47,MasterCard,www.amazon.com,Thailand,17-05-2019 23:13,813,Bangkok,Laptop
282.53,Visa,www.amazon.com,Singapore,17-05-2019 05:09,814,Singapore,LAN Cable
213.25,Maestro,www.snapdeal.com,Thailand,17-05-2019 22:08,815,Bangkok,TV Stand
138.04,MasterCard,www.snapdeal.com,Thailand,17-05-2019 23:25,816,Bangkok,Desktop Computer
246.45,MasterCard,www.amazon.com,Thailand,17-05-2019 02:14,817,Bangkok,TV
152.38,Maestro,www.amazon.com,United States,17-05-2019 06:24,818,New York City,Mobile Phone
441.36,Maestro,www.amazon.com,India,17-05-2019 17:23,819,Kolkata,TV
494.58,MasterCard,www.ebay.com,India,17-05-2019 11:43,820,Pune,TV
169.71,Visa,www.ebay.com,Italy,17-05-2019 20:56,821,Rome,Laptop
257.75,Visa,www.ebay.com,Israel,17-05-2019 21:00,822,Jerusalem,External Hard Drive
108.28,Maestro,www.ebay.com,India,17-05-2019 07:44,823,Chennai,Text Books
397.37,Visa,www.snapdeal.com,Thailand,17-05-2019 00:53,824,Bangkok,Mobile Phone
519.05,Maestro,www.amazon.com,United States,17-05-2019 23:26,825,New York City,Laptop
89.09,MasterCard,www.ebay.com,France,17-05-2019 12:50,826,Paris,Text Books
135.4,Visa,www.amazon.com,India,17-05-2019 08:24,827,Mumbai,Mobile Phone
91.16,Visa,www.flipkart.com,India,17-05-2019 19:10,828,Mumbai,HDMI Cable
526.74,Visa,www.ebay.com,Italy,17-05-2019 14:30,829,Rome,External Hard Drive
227.49,Maestro,www.amazon.com,Singapore,17-05-2019 03:53,830,Singapore,Mobile Phone
425.24,MasterCard,www.snapdeal.com,India,17-05-2019 09:03,831,Chennai,HDMI Cable
373.45,MasterCard,www.amazon.com,Inida,17-05-2019 02:59,832,New Delhi,TV Stand
216.41,Maestro,www.flipkart.com,United States,17-05-2019 21:41,833,New York City,Text Books
434.23,MasterCard,www.ebay.com,United States,17-05-2019 18:41,834,New York City,TV
250.9,Maestro,www.snapdeal.com,India,17-05-2019 13:59,835,Chennai,Wrist Watch
148.4,MasterCard,www.ebay.com,Thailand,17-05-2019 13:20,836,Bangkok,Desktop Computer
214.94,Visa,www.snapdeal.com,India,17-05-2019 22:57,837,Hyderabad,Pen Drive
393.33,MasterCard,www.ebay.com,Israel,17-05-2019 05:11,838,Jerusalem,Wrist Band
138.91,Maestro,www.flipkart.com,Israel,17-05-2019 10:50,839,Jerusalem,Pen Drive
273.41,Visa,www.ebay.com,Inida,17-05-2019 00:25,840,New Delhi,Wrist Band
356.29,MasterCard,www.ebay.com,United States,17-05-2019 01:39,841,New York City,LAN Cable
7.85,MasterCard,www.snapdeal.com,Italy,17-05-2019 10:17,842,Rome,Pen Drive
308.68,Maestro,www.flipkart.com,United Kingdom,17-05-2019 19:22,843,London,Wrist Band
206.78,MasterCard,www.amazon.com,India,17-05-2019 23:59,844,Hyderabad,TV
271.71,Visa,www.snapdeal.com,India,17-05-2019 12:19,845,Kolkata,External Hard Drive
532.81,Visa,www.flipkart.com,India,17-05-2019 16:03,846,Kolkata,Desktop Computer
361.39,Maestro,www.amazon.com,India,17-05-2019 06:39,847,Pune,External Hard Drive
530.19,Maestro,www.flipkart.com,United Kingdom,17-05-2019 05:44,848,London,LAN Cable
332.99,Maestro,www.ebay.com,India,17-05-2019 19:32,849,Pune,Wrist Band
545.16,Maestro,www.flipkart.com,France,17-05-2019 01:56,850,Paris,Wrist Watch
209.54,Visa,www.ebay.com,United States,17-05-2019 15:34,851,New York City,Desktop Computer
470.56,Visa,www.amazon.com,Italy,17-05-2019 12:30,852,Rome,Wrist Watch
437.99,MasterCard,www.amazon.com,Italy,17-05-2019 09:41,853,Rome,LAN Cable
108.07,Maestro,www.amazon.com,United Kingdom,17-05-2019 00:48,854,London,TV
398.72,MasterCard,www.snapdeal.com,India,17-05-2019 05:07,855,Bangalore,External Hard Drive
378.79,Maestro,www.ebay.com,Singapore,17-05-2019 01:25,856,Singapore,Laptop
482.5,MasterCard,www.amazon.com,India,17-05-2019 17:03,857,Chennai,Text Books
206.68,Visa,www.flipkart.com,India,17-05-2019 10:55,858,Chennai,Mobile Phone
489.49,Visa,www.amazon.com,India,17-05-2019 17:45,859,Chennai,TV Stand
36.19,MasterCard,www.flipkart.com,United States,17-05-2019 18:23,860,New York City,External Hard Drive
518.16,MasterCard,www.flipkart.com,India,17-05-2019 18:54,861,Chennai,TV Stand
516.78,Visa,www.ebay.com,Singapore,17-05-2019 10:48,862,Singapore,Laptop
191.09,Maestro,www.snapdeal.com,India,17-05-2019 00:43,863,Kolkata,TV
370.07,Visa,www.snapdeal.com,Inida,17-05-2019 04:24,864,New Delhi,Desktop Computer
462.88,Visa,www.snapdeal.com,United Kingdom,17-05-2019 13:27,865,London,Wrist Watch
400.75,Visa,www.amazon.com,Singapore,17-05-2019 01:02,866,Singapore,Mobile Phone
247.99,MasterCard,www.amazon.com,United States,17-05-2019 13:01,867,New York City,Wrist Watch
277.74,Visa,www.snapdeal.com,India,17-05-2019 04:19,868,Chennai,External Hard Drive
30.85,Visa,www.ebay.com,India,17-05-2019 19:29,869,Kolkata,Mobile Phone
460.66,Visa,www.flipkart.com,India,17-05-2019 03:19,870,Chennai,Wrist Band
371.17,Maestro,www.amazon.com,India,17-05-2019 20:44,871,Pune,Mobile Phone
156.04,Visa,www.amazon.com,Israel,17-05-2019 18:19,872,Jerusalem,Text Books
348.5,MasterCard,www.amazon.com,United States,17-05-2019 10:11,873,New York City,Wrist Band
391.21,Maestro,www.amazon.com,India,17-05-2019 01:23,874,Pune,HDMI Cable
368.44,Maestro,www.flipkart.com,Inida,17-05-2019 13:05,875,New Delhi,Mobile Phone
60.16,Visa,www.amazon.com,Israel,17-05-2019 18:43,876,Jerusalem,Desktop Computer
8.02,Visa,www.snapdeal.com,United States,17-05-2019 15:55,877,New York City,TV Stand
303.08,Visa,www.flipkart.com,France,17-05-2019 16:51,878,Paris,TV Stand
161.92,Maestro,www.snapdeal.com,India,17-05-2019 19:09,879,Hyderabad,Text Books
532.26,Visa,www.flipkart.com,Israel,17-05-2019 21:33,880,Jerusalem,TV Stand
225.61,MasterCard,www.flipkart.com,Italy,17-05-2019 08:17,881,Rome,Text Books
198.07,Maestro,www.ebay.com,Israel,17-05-2019 17:12,882,Jerusalem,LAN Cable
220.34,MasterCard,www.snapdeal.com,Singapore,17-05-2019 11:43,883,Singapore,Wrist Band
325.24,Visa,www.snapdeal.com,India,17-05-2019 21:27,884,Hyderabad,TV Stand
503.54,Visa,www.flipkart.com,United States,17-05-2019 15:50,885,New York City,Laptop
383.41,Maestro,www.amazon.com,Israel,17-05-2019 17:37,886,Jerusalem,TV
16.44,Maestro,www.snapdeal.com,United Kingdom,17-05-2019 23:58,887,London,LAN Cable
435.08,MasterCard,www.snapdeal.com,India,17-05-2019 08:11,888,Mumbai,Desktop Computer
414.64,MasterCard,www.ebay.com,United States,17-05-2019 13:13,889,New York City,External Hard Drive
271.97,Maestro,www.snapdeal.com,United States,17-05-2019 15:59,890,New York City,Pen Drive
428.47,MasterCard,www.flipkart.com,Singapore,17-05-2019 12:46,891,Singapore,Wrist Band
159.94,Maestro,www.flipkart.com,India,17-05-2019 08:28,892,Mumbai,Mobile Phone
532.85,MasterCard,www.snapdeal.com,India,17-05-2019 23:32,893,Chennai,Wrist Band
145,Visa,www.snapdeal.com,India,17-05-2019 22:00,894,Hyderabad,External Hard Drive
198.81,Maestro,www.flipkart.com,United Kingdom,17-05-2019 09:01,895,London,HDMI Cable
166.03,Visa,www.ebay.com,Thailand,17-05-2019 08:57,896,Bangkok,Pen Drive
287.97,Visa,www.flipkart.com,India,17-05-2019 02:14,897,Chennai,Laptop
49.86,Maestro,www.amazon.com,United States,17-05-2019 07:43,898,New York City,External Hard Drive
288.11,MasterCard,www.ebay.com,United Kingdom,17-05-2019 19:20,899,London,Mobile Phone
201.91,Maestro,www.snapdeal.com,Singapore,17-05-2019 20:42,900,Singapore,TV Stand
26.14,Maestro,www.amazon.com,India,17-05-2019 19:34,901,Bangalore,Laptop
76.15,Visa,www.flipkart.com,India,17-05-2019 20:48,902,Bangalore,HDMI Cable
83.84,Visa,www.amazon.com,Inida,17-05-2019 13:38,903,New Delhi,Desktop Computer
259.76,MasterCard,www.ebay.com,India,17-05-2019 00:30,904,Chennai,Text Books
265.73,Visa,www.amazon.com,India,17-05-2019 17:33,905,Kolkata,HDMI Cable
537.78,Visa,www.snapdeal.com,Inida,17-05-2019 17:25,906,New Delhi,LAN Cable
84.25,MasterCard,www.ebay.com,India,17-05-2019 12:16,907,Chennai,Text Books
178.98,MasterCard,www.amazon.com,Italy,17-05-2019 06:42,908,Rome,TV
285.07,Maestro,www.snapdeal.com,India,17-05-2019 21:29,909,Pune,Mobile Phone
419.85,Visa,www.ebay.com,India,17-05-2019 07:29,910,Kolkata,External Hard Drive
117.6,MasterCard,www.snapdeal.com,India,17-05-2019 10:23,911,Bangalore,External Hard Drive
348.82,Maestro,www.ebay.com,Israel,17-05-2019 19:29,912,Jerusalem,Mobile Phone
452.58,Maestro,www.flipkart.com,India,17-05-2019 13:32,913,Mumbai,TV Stand
254.99,Visa,www.snapdeal.com,India,17-05-2019 12:09,914,Mumbai,Wrist Band
130.79,MasterCard,www.amazon.com,India,17-05-2019 16:47,915,Hyderabad,Text Books
319.74,Maestro,www.snapdeal.com,India,17-05-2019 21:53,916,Mumbai,Mobile Phone
450.21,MasterCard,www.ebay.com,Inida,17-05-2019 05:38,917,New Delhi,Wrist Band
308.11,MasterCard,www.ebay.com,United States,17-05-2019 19:25,918,New York City,Wrist Watch
271.3,MasterCard,www.flipkart.com,India,17-05-2019 13:48,919,Pune,Pen Drive
516.52,MasterCard,www.flipkart.com,India,17-05-2019 11:32,920,Kolkata,HDMI Cable
365.58,Visa,www.snapdeal.com,Israel,17-05-2019 13:52,921,Jerusalem,Desktop Computer
362.81,MasterCard,www.ebay.com,United Kingdom,17-05-2019 09:11,922,London,TV
45.39,MasterCard,www.flipkart.com,Israel,17-05-2019 04:37,923,Jerusalem,Mobile Phone
497.89,MasterCard,www.ebay.com,India,17-05-2019 03:27,924,Bangalore,Wrist Band
275.59,Visa,www.ebay.com,Singapore,17-05-2019 18:01,925,Singapore,Wrist Watch
180.05,MasterCard,www.ebay.com,India,17-05-2019 08:07,926,Kolkata,TV Stand
314.31,Visa,www.amazon.com,France,17-05-2019 22:50,927,Paris,Wrist Watch
427.89,Maestro,www.snapdeal.com,India,17-05-2019 18:59,928,Pune,External Hard Drive
524.45,Visa,www.ebay.com,India,17-05-2019 16:00,929,Bangalore,Pen Drive
202.46,MasterCard,www.ebay.com,France,17-05-2019 23:03,930,Paris,TV
239.92,MasterCard,www.ebay.com,United States,17-05-2019 08:33,931,New York City,Wrist Watch
132.89,Maestro,www.snapdeal.com,India,17-05-2019 15:53,932,Hyderabad,HDMI Cable
62.23,MasterCard,www.snapdeal.com,France,17-05-2019 15:37,933,Paris,Text Books
405.8,Maestro,www.snapdeal.com,India,17-05-2019 19:39,934,Kolkata,TV
299.86,Maestro,www.amazon.com,Israel,17-05-2019 18:42,935,Jerusalem,Wrist Watch
398.98,MasterCard,www.snapdeal.com,India,17-05-2019 15:31,936,Pune,TV
266.54,Visa,www.ebay.com,India,17-05-2019 11:11,937,Chennai,Wrist Watch
203.7,Visa,www.ebay.com,United Kingdom,17-05-2019 21:15,938,London,Desktop Computer
341.71,Maestro,www.snapdeal.com,Thailand,17-05-2019 10:54,939,Bangkok,Wrist Watch
438.3,Visa,www.snapdeal.com,Italy,17-05-2019 07:25,940,Rome,HDMI Cable
275.28,MasterCard,www.snapdeal.com,France,17-05-2019 20:44,941,Paris,Wrist Band
28.09,Visa,www.flipkart.com,United States,17-05-2019 03:04,942,New York City,TV Stand
552.12,MasterCard,www.flipkart.com,Thailand,17-05-2019 01:31,943,Bangkok,HDMI Cable
376.46,Maestro,www.ebay.com,Singapore,17-05-2019 08:37,944,Singapore,Wrist Watch
197.52,Visa,www.amazon.com,India,17-05-2019 10:16,945,Bangalore,Laptop
165.12,Visa,www.snapdeal.com,Thailand,17-05-2019 09:17,946,Bangkok,Mobile Phone
331.55,Visa,www.flipkart.com,Italy,17-05-2019 19:18,947,Rome,External Hard Drive
316.61,Visa,www.snapdeal.com,France,17-05-2019 03:26,948,Paris,TV Stand
199.54,Maestro,www.ebay.com,Inida,17-05-2019 04:42,949,New Delhi,LAN Cable
46.93,MasterCard,www.flipkart.com,Singapore,17-05-2019 19:49,950,Singapore,LAN Cable
521.83,Maestro,www.amazon.com,Inida,17-05-2019 02:06,951,New Delhi,TV
450.35,MasterCard,www.snapdeal.com,Italy,17-05-2019 14:31,952,Rome,HDMI Cable
179.69,Visa,www.flipkart.com,Italy,17-05-2019 10:44,953,Rome,TV
199.21,Visa,www.flipkart.com,India,17-05-2019 11:49,954,Chennai,Wrist Band
505.48,MasterCard,www.flipkart.com,India,17-05-2019 16:51,955,Chennai,Desktop Computer
369.47,MasterCard,www.amazon.com,Inida,17-05-2019 21:50,956,New Delhi,Text Books
291.89,MasterCard,www.snapdeal.com,Singapore,17-05-2019 18:34,957,Singapore,Pen Drive
294,Visa,www.amazon.com,Italy,17-05-2019 12:13,958,Rome,LAN Cable
505.95,MasterCard,www.flipkart.com,United States,17-05-2019 02:14,959,New York City,Text Books
183.25,MasterCard,www.ebay.com,India,17-05-2019 06:30,960,Bangalore,Pen Drive
415.85,Visa,www.snapdeal.com,India,17-05-2019 19:55,961,Kolkata,External Hard Drive
472.56,Maestro,www.amazon.com,Inida,17-05-2019 03:14,962,New Delhi,Mobile Phone
281.48,Maestro,www.flipkart.com,United States,17-05-2019 10:52,963,New York City,TV Stand
208.92,MasterCard,www.amazon.com,Singapore,17-05-2019 08:05,964,Singapore,Text Books
68.27,Maestro,www.snapdeal.com,India,17-05-2019 04:55,965,Kolkata,Laptop
69.52,MasterCard,www.snapdeal.com,India,17-05-2019 13:42,966,Hyderabad,Wrist Band
187.28,Visa,www.ebay.com,Italy,17-05-2019 18:25,967,Rome,Text Books
252.68,MasterCard,www.snapdeal.com,United Kingdom,17-05-2019 11:50,968,London,External Hard Drive
460.3,Visa,www.amazon.com,United States,17-05-2019 16:21,969,New York City,Laptop
193.59,Visa,www.amazon.com,India,17-05-2019 13:56,970,Bangalore,Pen Drive
121.61,Maestro,www.flipkart.com,Italy,17-05-2019 02:56,971,Rome,External Hard Drive
349.92,MasterCard,www.ebay.com,India,17-05-2019 18:23,972,Kolkata,TV Stand
28.57,Visa,www.flipkart.com,Italy,17-05-2019 22:17,973,Rome,Laptop
298.52,Maestro,www.flipkart.com,India,17-05-2019 15:04,974,Pune,Desktop Computer
52.59,Visa,www.snapdeal.com,Italy,17-05-2019 16:51,975,Rome,Laptop
424.18,Visa,www.snapdeal.com,United Kingdom,17-05-2019 10:41,976,London,Desktop Computer
83.16,Visa,www.amazon.com,India,17-05-2019 09:15,977,Mumbai,Mobile Phone
348.61,Visa,www.snapdeal.com,United States,17-05-2019 04:36,978,New York City,Wrist Band
284.17,Maestro,www.amazon.com,United Kingdom,17-05-2019 18:23,979,London,LAN Cable
13.97,Visa,www.snapdeal.com,France,17-05-2019 18:33,980,Paris,Wrist Watch
17.65,Maestro,www.ebay.com,United States,17-05-2019 01:10,981,New York City,LAN Cable
513.89,Maestro,www.amazon.com,India,17-05-2019 16:24,982,Pune,TV
461.74,Visa,www.ebay.com,India,17-05-2019 10:11,983,Chennai,TV Stand
136.11,Visa,www.ebay.com,India,17-05-2019 00:34,984,Hyderabad,LAN Cable
538.12,Maestro,www.flipkart.com,India,17-05-2019 07:31,985,Bangalore,Wrist Watch
49.93,MasterCard,www.flipkart.com,Israel,17-05-2019 07:39,986,Jerusalem,Desktop Computer
485.82,Maestro,www.amazon.com,India,17-05-2019 18:08,987,Hyderabad,Wrist Band
547.79,MasterCard,www.flipkart.com,India,17-05-2019 16:48,988,Kolkata,Text Books
299.92,Visa,www.ebay.com,India,17-05-2019 02:00,989,Hyderabad,HDMI Cable
386.78,Visa,www.ebay.com,Israel,17-05-2019 23:56,990,Jerusalem,TV
294.38,Visa,www.flipkart.com,India,17-05-2019 10:16,991,Kolkata,LAN Cable
129.12,Maestro,www.flipkart.com,India,17-05-2019 22:55,992,Kolkata,Laptop
203.86,Visa,www.amazon.com,Inida,17-05-2019 21:46,993,New Delhi,Wrist Band
296.38,MasterCard,www.amazon.com,India,17-05-2019 11:58,994,Kolkata,Text Books
44.52,Visa,www.flipkart.com,Italy,17-05-2019 20:48,995,Rome,Wrist Watch
172.52,MasterCard,www.ebay.com,France,17-05-2019 18:55,996,Paris,Desktop Computer
185.74,Maestro,www.ebay.com,India,17-05-2019 17:34,997,Pune,Wrist Watch
38.95,MasterCard,www.snapdeal.com,Singapore,17-05-2019 17:19,998,Singapore,LAN Cable
220.11,Visa,www.snapdeal.com,United States,17-05-2019 01:14,999,New York City,Desktop Computer
335.56,Maestro,www.ebay.com,United Kingdom,17-05-2019 15:58,1000,London,Wrist Watch
515.5,Visa,www.amazon.com,Singapore,18-05-2019 13:12,1001,Singapore,Desktop Computer
252.9,MasterCard,www.snapdeal.com,Italy,18-05-2019 00:12,1002,Rome,TV Stand
260.91,Visa,www.flipkart.com,India,18-05-2019 15:58,1003,Kolkata,Wrist Watch
117.89,MasterCard,www.ebay.com,United Kingdom,18-05-2019 04:23,1004,London,Desktop Computer
379.68,Maestro,www.amazon.com,India,18-05-2019 00:02,1005,Pune,Desktop Computer
280.85,Maestro,www.amazon.com,India,18-05-2019 11:36,1006,Hyderabad,Text Books
137.31,Maestro,www.snapdeal.com,India,18-05-2019 10:58,1007,Chennai,Mobile Phone
550.01,MasterCard,www.ebay.com,Israel,18-05-2019 09:14,1008,Jerusalem,TV Stand
538.96,Maestro,www.snapdeal.com,India,18-05-2019 11:58,1009,Pune,Text Books
21.88,MasterCard,www.ebay.com,Singapore,18-05-2019 08:52,1010,Singapore,Mobile Phone
23.34,MasterCard,www.flipkart.com,India,18-05-2019 14:03,1011,Mumbai,Text Books
235.08,MasterCard,www.flipkart.com,India,18-05-2019 12:59,1012,Chennai,Desktop Computer
225.03,Maestro,www.ebay.com,India,18-05-2019 04:30,1013,Kolkata,TV Stand
227.23,MasterCard,www.flipkart.com,India,18-05-2019 06:09,1014,Hyderabad,TV Stand
245.84,MasterCard,www.ebay.com,United Kingdom,18-05-2019 12:19,1015,London,LAN Cable
367.18,MasterCard,www.amazon.com,Italy,18-05-2019 11:59,1016,Rome,LAN Cable
283.37,MasterCard,www.amazon.com,Inida,18-05-2019 15:59,1017,New Delhi,TV Stand
155.16,Maestro,www.amazon.com,India,18-05-2019 16:51,1018,Bangalore,Wrist Band
524.28,Maestro,www.flipkart.com,Thailand,18-05-2019 14:02,1019,Bangkok,External Hard Drive
241.72,Visa,www.flipkart.com,Italy,18-05-2019 11:13,1020,Rome,Mobile Phone
251.94,Visa,www.amazon.com,India,18-05-2019 00:33,1021,Kolkata,Laptop
29.76,Maestro,www.amazon.com,India,18-05-2019 10:19,1022,Bangalore,Wrist Band
444.85,Visa,www.snapdeal.com,India,18-05-2019 19:23,1023,Mumbai,Mobile Phone
26.31,Visa,www.flipkart.com,India,18-05-2019 15:49,1024,Pune,Desktop Computer
517.45,Visa,www.ebay.com,United States,18-05-2019 13:07,1025,New York City,Text Books
254.64,MasterCard,www.amazon.com,India,18-05-2019 22:34,1026,Pune,Text Books
323.06,Maestro,www.flipkart.com,India,18-05-2019 09:18,1027,Kolkata,Text Books
241.25,MasterCard,www.flipkart.com,Italy,18-05-2019 20:19,1028,Rome,Laptop
68.92,Visa,www.flipkart.com,United States,18-05-2019 15:14,1029,New York City,Desktop Computer
335.73,Maestro,www.amazon.com,India,18-05-2019 13:02,1030,Kolkata,Mobile Phone
363.16,MasterCard,www.amazon.com,Italy,18-05-2019 03:13,1031,Rome,LAN Cable
95.44,MasterCard,www.ebay.com,United States,18-05-2019 07:09,1032,New York City,HDMI Cable
511.09,MasterCard,www.snapdeal.com,India,18-05-2019 13:23,1033,Chennai,Mobile Phone
404.77,MasterCard,www.snapdeal.com,France,18-05-2019 21:15,1034,Paris,Pen Drive
164.1,Maestro,www.amazon.com,India,18-05-2019 13:25,1035,Kolkata,LAN Cable
236.15,MasterCard,www.snapdeal.com,India,18-05-2019 16:36,1036,Chennai,Wrist Watch
146.61,Visa,www.amazon.com,Thailand,18-05-2019 01:14,1037,Bangkok,Desktop Computer
349.95,MasterCard,www.ebay.com,Italy,18-05-2019 00:27,1038,Rome,LAN Cable
240.19,MasterCard,www.ebay.com,India,18-05-2019 11:57,1039,Bangalore,Pen Drive
279.29,Visa,www.flipkart.com,India,18-05-2019 15:09,1040,Chennai,Pen Drive
496.9,Visa,www.flipkart.com,Singapore,18-05-2019 17:49,1041,Singapore,HDMI Cable
90.76,Maestro,www.amazon.com,Inida,18-05-2019 20:02,1042,New Delhi,Laptop
504.12,MasterCard,www.ebay.com,Israel,18-05-2019 09:57,1043,Jerusalem,Pen Drive
242.25,Maestro,www.snapdeal.com,United Kingdom,18-05-2019 08:36,1044,London,HDMI Cable
543.3,Maestro,www.flipkart.com,United Kingdom,18-05-2019 04:46,1045,London,HDMI Cable
422.24,MasterCard,www.amazon.com,Singapore,18-05-2019 05:39,1046,Singapore,TV Stand
191.2,MasterCard,www.snapdeal.com,India,18-05-2019 14:58,1047,Kolkata,TV
251.32,MasterCard,www.snapdeal.com,United States,18-05-2019 18:17,1048,New York City,Text Books
53.75,Visa,www.ebay.com,India,18-05-2019 05:20,1049,Chennai,LAN Cable
267.96,Maestro,www.amazon.com,France,18-05-2019 18:19,1050,Paris,Pen Drive
456.46,Maestro,www.ebay.com,India,18-05-2019 04:05,1051,Chennai,TV Stand
214.49,Visa,www.flipkart.com,India,18-05-2019 10:58,1052,Mumbai,Pen Drive
67.66,Visa,www.snapdeal.com,Italy,18-05-2019 09:31,1053,Rome,LAN Cable
248.77,Maestro,www.amazon.com,India,18-05-2019 05:47,1054,Pune,External Hard Drive
550.99,Maestro,www.flipkart.com,Thailand,18-05-2019 20:36,1055,Bangkok,Laptop
481.53,MasterCard,www.ebay.com,United Kingdom,18-05-2019 17:07,1056,London,External Hard Drive
429.08,Visa,www.amazon.com,France,18-05-2019 19:55,1057,Paris,External Hard Drive
446.45,MasterCard,www.ebay.com,Israel,18-05-2019 14:00,1058,Jerusalem,TV Stand
84.21,Visa,www.ebay.com,France,18-05-2019 20:19,1059,Paris,Laptop
359.92,Maestro,www.ebay.com,India,18-05-2019 14:44,1060,Bangalore,Desktop Computer
250.84,Maestro,www.ebay.com,Israel,18-05-2019 07:36,1061,Jerusalem,Laptop
139.68,Maestro,www.ebay.com,India,18-05-2019 07:19,1062,Bangalore,Laptop
234.42,Visa,www.flipkart.com,India,18-05-2019 14:30,1063,Mumbai,HDMI Cable
122.16,MasterCard,www.ebay.com,India,18-05-2019 20:10,1064,Chennai,External Hard Drive
178.15,MasterCard,www.ebay.com,France,18-05-2019 02:46,1065,Paris,Wrist Watch
89.7,Maestro,www.snapdeal.com,Thailand,18-05-2019 09:26,1066,Bangkok,LAN Cable
66.08,MasterCard,www.amazon.com,India,18-05-2019 03:41,1067,Hyderabad,LAN Cable
204.09,Visa,www.ebay.com,Inida,18-05-2019 00:36,1068,New Delhi,LAN Cable
317.05,Maestro,www.amazon.com,India,18-05-2019 12:02,1069,Kolkata,Pen Drive
27.39,MasterCard,www.flipkart.com,Singapore,18-05-2019 06:24,1070,Singapore,Laptop
160.36,MasterCard,www.amazon.com,Singapore,18-05-2019 09:22,1071,Singapore,Wrist Watch
442.28,MasterCard,www.flipkart.com,India,18-05-2019 11:08,1072,Chennai,Laptop
381.54,MasterCard,www.amazon.com,Italy,18-05-2019 07:32,1073,Rome,Text Books
398.33,Maestro,www.snapdeal.com,United Kingdom,18-05-2019 17:17,1074,London,Desktop Computer
353.54,MasterCard,www.ebay.com,United States,18-05-2019 20:16,1075,New York City,HDMI Cable
159.47,Maestro,www.amazon.com,Inida,18-05-2019 03:27,1076,New Delhi,External Hard Drive
501.4,MasterCard,www.amazon.com,India,18-05-2019 23:20,1077,Bangalore,LAN Cable
432.24,MasterCard,www.flipkart.com,India,18-05-2019 09:17,1078,Mumbai,Wrist Watch
332.72,Visa,www.snapdeal.com,Italy,18-05-2019 18:33,1079,Rome,LAN Cable
72.4,Visa,www.ebay.com,France,18-05-2019 03:33,1080,Paris,TV
126.25,MasterCard,www.snapdeal.com,France,18-05-2019 22:23,1081,Paris,Wrist Band
324.22,MasterCard,www.snapdeal.com,India,18-05-2019 00:14,1082,Bangalore,Pen Drive
489.7,Maestro,www.amazon.com,United States,18-05-2019 17:45,1083,New York City,Wrist Band
41.43,Visa,www.amazon.com,United States,18-05-2019 21:59,1084,New York City,TV
193.81,Visa,www.ebay.com,France,18-05-2019 07:04,1085,Paris,Wrist Watch
300.19,Maestro,www.amazon.com,India,18-05-2019 20:32,1086,Kolkata,Wrist Band
382.65,Visa,www.amazon.com,India,18-05-2019 05:56,1087,Chennai,Desktop Computer
551.7,MasterCard,www.snapdeal.com,France,18-05-2019 19:21,1088,Paris,TV Stand
35.67,Visa,www.snapdeal.com,India,18-05-2019 04:23,1089,Chennai,Desktop Computer
177.36,Maestro,www.ebay.com,India,18-05-2019 07:20,1090,Kolkata,External Hard Drive
